,station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
791,3424,E 106 St & Lexington Ave,7504.18,40.791976,-73.945993,71,"CREDITCARD, KEY",27,False,26,1,0,0,False,False,False,False,2022-02-05 21:27:35+00:00
792,3531,Frederick Douglass Blvd & W 129 St,7795.09,40.8125511,-73.9492286,71,"CREDITCARD, KEY",27,False,27,0,0,0,False,False,False,False,2022-02-05 22:47:02+00:00
793,3693,N 11 St & Kent Ave,5489.04,40.72248188638219,-73.95921930670738,71,"CREDITCARD, KEY",27,False,24,3,0,0,False,False,False,False,2022-02-05 22:42:46+00:00
794,4418,2 Ave & 32 St,3532.02,40.659176,-74.006584,71,"CREDITCARD, KEY",27,False,26,1,0,0,False,False,False,False,2022-02-05 23:54:53+00:00
795,4476,St Marks Pl & 4 Ave,4249.10,40.68177810928762,-73.97988975048065,71,"CREDITCARD, KEY",27,False,25,2,0,0,False,False,False,False,2022-02-05 23:16:06+00:00
796,4685,Sterling Pl & 5 Ave,4208.01,40.678970070475735,-73.97855266928671,71,"CREDITCARD, KEY",27,False,27,0,0,0,False,False,False,False,2022-02-05 22:50:09+00:00
797,3101,N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712,71,"CREDITCARD, KEY",27,False,26,0,1,0,False,False,False,False,2022-02-05 23:51:41+00:00
798,3658,W 18 St & 9 Ave,6190.03,40.7435337324616,-74.00367558002472,71,"CREDITCARD, KEY",27,False,26,0,1,0,False,False,False,False,2022-02-05 23:25:27+00:00
799,3762,3 Ave & Carroll St,4143.04,40.677027,-73.9865,71,"CREDITCARD, KEY",27,False,25,1,1,0,False,False,False,False,2022-02-05 23:49:23+00:00
800,3763,Wyckoff Av & Jefferson St,5051.01,40.707165,-73.923711,71,"CREDITCARD, KEY",27,False,24,2,1,0,False,False,False,False,2022-02-05 23:32:00+00:00
801,3778,Irving Ave & DeKalb Ave,4898.02,40.7027,-73.92095,71,"CREDITCARD, KEY",27,False,25,1,1,0,False,False,False,False,2022-02-05 19:27:12+00:00
802,3411,Bond St & Bergen St,4404.10,40.6849668,-73.98620772,71,"CREDITCARD, KEY",27,False,25,0,2,0,False,False,False,False,2022-02-05 23:07:28+00:00
803,3775,Suydam St & Knickerbocker Ave,4939.07,40.702013,-73.923769,71,"CREDITCARD, KEY",27,False,24,1,2,0,False,False,False,False,2022-02-05 23:23:25+00:00
804,4117,Sullivan Pl & Franklin Ave,3704.08,40.66407983678161,-73.96025128666679,71,"CREDITCARD, KEY",27,False,24,1,2,0,False,False,False,False,2022-02-05 22:38:38+00:00
805,4222,River Ave & E 151 St,7967.04,40.822217,-73.928939,71,"CREDITCARD, KEY",27,False,25,0,2,0,False,False,False,False,2022-02-05 23:50:40+00:00
806,4386,57 St & 1 Ave - Brooklyn Army Terminal Vaccination Site,3178.02,40.646377,-74.023087,71,"CREDITCARD, KEY",27,False,25,0,2,0,False,False,False,False,2022-02-05 17:28:03+00:00
807,3332,Degraw St & Hoyt St,4258.07,40.68199044270703,-73.99079024791718,71,"CREDITCARD, KEY",27,False,23,1,3,0,False,False,False,False,2022-02-05 22:44:11+00:00
808,3504,E 123 St & Lexington Ave,7636.05,40.8029263,-73.9379,71,"CREDITCARD, KEY",27,False,24,0,3,0,False,False,False,False,2022-02-05 23:21:18+00:00
809,3905,4 Ave & E 12 St,5788.15,40.732647,-73.99011,71,"CREDITCARD, KEY",27,False,21,3,3,0,False,False,False,False,2022-02-05 23:42:26+00:00
810,4404,3 Ave & Wakeman Pl,2883.03,40.638246,-74.024714,71,"CREDITCARD, KEY",27,False,24,0,3,0,False,False,False,False,2022-02-05 22:54:25+00:00
811,268,Howard St & Lafayette St,5422.04,40.71910537,-73.99973337,71,"CREDITCARD, KEY",27,False,20,3,4,0,False,False,False,False,2022-02-05 23:59:18+00:00
812,545,E 23 St & 1 Ave,5929.01,40.736502,-73.97809472,71,"CREDITCARD, KEY",27,False,23,0,4,0,False,False,False,False,2022-02-05 23:59:18+00:00
813,3308,Kane St & Clinton St,4455.11,40.6861758,-73.99645295,71,"CREDITCARD, KEY",27,False,23,0,4,0,False,False,False,False,2022-02-05 23:55:32+00:00
814,3674,Jay St & York St,4895.09,40.70140317257725,-73.98672670125961,71,"CREDITCARD, KEY",27,False,22,1,4,0,False,False,False,False,2022-02-05 23:55:25+00:00
815,335,Washington Pl & Broadway,5755.01,40.72903917,-73.99404649,71,"CREDITCARD, KEY",27,False,21,1,5,0,False,False,False,False,2022-02-05 23:59:09+00:00
816,3067,Broadway & Whipple St,4883.03,40.7016657,-73.9437303,71,"CREDITCARD, KEY",27,False,22,0,5,0,False,False,False,False,2022-02-05 23:26:25+00:00
817,3575,Crescent St & 34 Ave,6759.15,40.76108,-73.930562,71,"CREDITCARD, KEY",27,False,22,0,5,0,False,False,False,False,2022-02-05 23:59:45+00:00
818,4166,River Ave & E 153 St,8005.08,40.82441,-73.92818,71,"CREDITCARD, KEY",27,False,22,0,5,0,False,False,False,False,2022-02-05 18:08:10+00:00
819,4270,62 St & Northern Blvd,6536.02,40.754176,-73.900318,71,"CREDITCARD, KEY",27,False,22,0,5,0,False,False,False,False,2022-02-05 21:53:28+00:00
820,251,Mott St & Prince St,5561.04,40.72317958,-73.99480012,71,"CREDITCARD, KEY",27,False,20,1,6,0,False,False,False,False,2022-02-05 23:45:05+00:00
821,346,Bank St & Hudson St,5922.08,40.73652889,-74.00618026,71,"CREDITCARD, KEY",27,False,21,0,6,0,False,False,False,False,2022-02-05 23:34:16+00:00
822,3092,Berry St & N 8 St,5379.09,40.7190095,-73.95852515,71,"CREDITCARD, KEY",27,False,17,4,6,0,False,False,False,False,2022-02-05 23:56:48+00:00
823,3128,21 St & 43 Ave,6395.01,40.75052534,-73.94594845,71,"CREDITCARD, KEY",27,False,20,1,6,0,False,False,False,False,2022-02-05 22:16:51+00:00
824,3404,7 St & 5 Ave,3914.02,40.6704922,-73.98541675,71,"CREDITCARD, KEY",27,False,20,1,6,0,False,False,False,False,2022-02-05 23:56:52+00:00
825,4206,Southern Blvd & E 149 St,7788.13,40.811892,-73.904192,71,"CREDITCARD, KEY",27,False,21,0,6,0,False,False,False,False,2022-02-05 19:02:06+00:00
826,3364,Carroll St & 5 Ave,4060.09,40.6751622,-73.9814832,71,"CREDITCARD, KEY",27,False,20,0,7,0,False,False,False,False,2022-02-05 23:58:19+00:00
827,3520,Adam Clayton Powell Blvd & W 118 St,7670.09,40.804372,-73.951475,71,"CREDITCARD, KEY",27,False,20,0,7,0,False,False,False,False,2022-02-05 23:30:27+00:00
828,4502,W 218 St & Broadway,8715.06,40.87139,-73.914318,71,"CREDITCARD, KEY",27,False,20,0,7,0,False,False,False,False,2022-02-05 13:27:30+00:00
829,3121,Jackson Ave & 46 Rd,6203.02,40.74524768,-73.94733276,71,"CREDITCARD, KEY",27,False,19,0,8,0,False,False,False,False,2022-02-05 23:58:15+00:00
830,4220,Frederick Douglass Blvd & W 145 St,7954.12,40.823061,-73.941928,71,"CREDITCARD, KEY",27,False,17,2,8,0,False,False,False,False,2022-02-05 23:49:47+00:00
831,4268,50 St & Northern Blvd,6511.03,40.753441,-73.912402,71,"CREDITCARD, KEY",27,False,18,0,9,0,False,False,False,False,2022-02-05 23:48:03+00:00
832,82,St James Pl & Pearl St,5167.06,40.71117416,-74.00016545,71,"CREDITCARD, KEY",27,False,16,1,10,0,False,False,False,False,2022-02-05 23:38:14+00:00
833,3526,31 St & 23 Ave,7144.01,40.7747878,-73.9125551,71,"CREDITCARD, KEY",27,False,17,0,10,0,False,False,False,False,2022-02-05 23:25:36+00:00
834,3554,Vernon Blvd & 41 Rd,6514.08,40.7552433,-73.9485678,71,"CREDITCARD, KEY",27,False,16,1,10,0,False,False,False,False,2022-02-05 23:59:28+00:00
835,4052,Amsterdam Ave & W 162 St,8172.07,40.83618,-73.939789,71,"CREDITCARD, KEY",27,False,16,1,10,0,False,False,False,False,2022-02-05 22:55:45+00:00
836,4137,3 Ave & E 163 St,7974.01,40.823872,-73.908699,71,"CREDITCARD, KEY",27,False,17,0,10,0,False,False,False,False,2022-02-05 21:53:01+00:00
837,4055,W 165 St & Fort Washington Ave,8226.05,40.84004,-73.942939,71,"CREDITCARD, KEY",27,False,16,0,11,0,False,False,False,False,2022-02-05 23:08:10+00:00
838,3102,Driggs Ave & Lorimer St,5481.04,40.72179134,-73.9504154,71,"CREDITCARD, KEY",27,False,15,0,12,0,False,False,False,False,2022-02-05 23:55:35+00:00
839,3221,47 Ave & 31 St,6151.03,40.743,-73.93561,71,"CREDITCARD, KEY",27,False,14,1,12,0,False,False,False,False,2022-02-05 23:56:23+00:00
840,4617,5 Ave & W 126 St,7701.21,40.80722,-73.9418,71,"CREDITCARD, KEY",27,False,14,1,12,0,False,False,False,False,2022-02-05 22:01:25+00:00
841,3113,Greenpoint Ave & Manhattan Ave,5785.05,40.73026,-73.95394,71,"CREDITCARD, KEY",27,False,13,1,13,0,False,False,False,False,2022-02-05 23:50:23+00:00
842,3532,Ditmars Blvd & 19 St,7291.06,40.78145,-73.9183302,71,"CREDITCARD, KEY",27,False,14,0,13,0,False,False,False,False,2022-02-05 21:41:27+00:00
843,3803,Bedford Ave & Montgomery St,3736.03,40.665816,-73.956934,71,"CREDITCARD, KEY",27,False,13,1,13,0,False,False,False,False,2022-02-05 23:40:04+00:00
844,3927,Lenox Ave & W 133 St,7790.04,40.81296,-73.941878,71,"CREDITCARD, KEY",27,False,13,1,13,0,False,False,False,False,2022-02-05 23:46:44+00:00
845,3157,East End Ave & E 86 St,7113.08,40.77518615,-73.94446054,71,"CREDITCARD, KEY",27,False,12,1,14,0,False,False,False,False,2022-02-05 23:22:12+00:00
846,3172,W 74 St & Columbus Ave,7230.10,40.7785669,-73.97754961,71,"CREDITCARD, KEY",27,False,12,1,14,0,False,False,False,False,2022-02-05 23:35:06+00:00
847,3934,St Nicholas Ave & W 134 St,7837.30,40.816234,-73.948222,71,"CREDITCARD, KEY",27,False,12,0,15,0,False,False,False,False,2022-02-05 23:46:26+00:00
848,389,Broadway & Berry St,5164.04,40.71044554,-73.96525063,71,"CREDITCARD, KEY",27,False,8,3,16,0,False,False,False,False,2022-02-05 23:57:12+00:00
849,3329,Degraw St & Smith St,4298.05,40.6829151,-73.99318208,71,"CREDITCARD, KEY",27,False,10,1,16,0,False,False,False,False,2022-02-05 23:58:12+00:00
850,3535,Mt Morris Park W & W 120 St,7685.14,40.804038,-73.945925,71,"CREDITCARD, KEY",27,False,10,1,16,0,False,False,False,False,2022-02-05 23:54:34+00:00
851,3613,Center Blvd & 48 Ave,6254.06,40.745038,-73.957539,71,"CREDITCARD, KEY",27,False,11,0,16,0,False,False,False,False,2022-02-05 23:16:08+00:00
852,4411,48 St & 5 Ave,3202.06,40.646351,-74.009271,71,"CREDITCARD, KEY",27,False,11,0,16,0,False,False,False,False,2022-02-05 23:03:25+00:00
853,372,Franklin Ave & Myrtle Ave,4715.01,40.694546087246025,-73.95801365375519,71,"CREDITCARD, KEY",27,False,9,1,17,0,False,False,False,False,2022-02-05 23:29:00+00:00
854,448,W 37 St & 10 Ave,6611.02,40.75660359,-73.9979009,71,"CREDITCARD, KEY",27,False,10,0,17,0,False,False,False,False,2022-02-05 23:59:23+00:00
855,3078,Broadway & Roebling St,5125.07,40.70924826276157,-73.96063148975372,71,"CREDITCARD, KEY",27,False,9,1,17,0,False,False,False,False,2022-02-05 23:59:26+00:00
856,249,Harrison St & Hudson St,5400.05,40.71870987,-74.0090009,71,"CREDITCARD, KEY",27,False,8,1,18,0,False,False,False,False,2022-02-05 23:21:10+00:00
857,364,Lafayette Ave & Classon Ave,4452.01,40.68900443,-73.96023854,71,"CREDITCARD, KEY",27,False,6,3,18,0,False,False,False,False,2022-02-05 23:49:32+00:00
858,3304,6 Ave & 9 St,3803.09,40.668127,-73.98377641,71,"CREDITCARD, KEY",27,False,6,3,18,0,False,False,False,False,2022-02-05 22:19:06+00:00
859,4272,Ditmars Blvd & 43 St,7039.03,40.771203,-73.903865,71,"CREDITCARD, KEY",27,False,9,0,18,0,False,False,False,False,2022-02-05 22:52:54+00:00
860,436,Hancock St & Bedford Ave,4255.05,40.68216564,-73.95399026,71,"CREDITCARD, KEY",27,False,7,1,19,0,False,False,False,False,2022-02-05 23:59:43+00:00
861,3558,Bergen St & Vanderbilt Ave,4157.10,40.6794388,-73.9680438,71,"CREDITCARD, KEY",27,False,8,0,19,0,False,False,False,False,2022-02-05 23:53:23+00:00
862,3761,Cedar St & Myrtle Ave,4751.01,40.697842,-73.926241,71,"CREDITCARD, KEY",27,False,7,1,19,0,False,False,False,False,2022-02-05 23:42:17+00:00
863,4186,E 149 St & Park Ave,7884.04,40.818154,-73.925294,71,"CREDITCARD, KEY",27,False,8,0,19,0,False,False,False,False,2022-02-05 21:14:37+00:00
864,4618,Prospect Pl & Vanderbilt Ave,4157.15,40.67767534269111,-73.96902143955231,71,"CREDITCARD, KEY",27,False,5,3,19,0,False,False,False,False,2022-02-05 23:47:10+00:00
865,3117,Franklin St & Dupont St,5944.01,40.73564,-73.95866,71,"CREDITCARD, KEY",27,False,4,3,20,0,False,False,False,False,2022-02-05 23:39:14+00:00
866,3492,E 118 St & Park Ave,7625.18,40.8005385,-73.9419949,71,"CREDITCARD, KEY",27,False,7,0,20,0,False,False,False,False,2022-02-05 21:51:28+00:00
867,4148,Intervale Ave & Westchester Ave,7948.10,40.821967,-73.896752,71,"CREDITCARD, KEY",27,False,7,0,20,0,False,False,False,False,2022-02-05 08:40:05+00:00
868,4269,Broadway & 51 St,6545.07,40.754164,-73.908906,71,"CREDITCARD, KEY",27,False,7,0,20,0,False,False,False,False,2022-02-05 22:57:34+00:00
869,3044,Albany Ave & Fulton St,4237.02,40.6800105,-73.938475,71,"CREDITCARD, KEY",27,False,6,0,21,0,False,False,False,False,2022-02-05 23:52:26+00:00
870,3619,Newtown Ave & 23 St,7026.08,40.7713615,-73.9246145,71,"CREDITCARD, KEY",27,False,5,1,21,0,False,False,False,False,2022-02-05 23:39:19+00:00
871,282,Kent Ave & S 11 St,5062.01,40.707644944175705,-73.96841526031494,71,"CREDITCARD, KEY",27,False,5,0,22,0,False,False,False,False,2022-02-05 23:30:53+00:00
872,353,S Portland Ave & Hanson Pl,4354.05,40.68539567,-73.97431458,71,"CREDITCARD, KEY",27,False,4,1,22,0,False,False,False,False,2022-02-05 23:28:50+00:00
873,3327,3 Ave & E 100 St,7414.17,40.7877214,-73.94728331,71,"CREDITCARD, KEY",27,False,5,0,22,0,False,False,False,False,2022-02-05 23:35:59+00:00
874,3365,3 St & 7 Ave,3905.15,40.6703837,-73.97839676,71,"CREDITCARD, KEY",27,False,3,2,22,0,False,False,False,False,2022-02-05 23:05:28+00:00
875,3555,28 St & 41 Ave,6462.19,40.751047,-73.93797,71,"CREDITCARD, KEY",27,False,3,2,22,0,False,False,False,False,2022-02-05 23:24:38+00:00
876,3880,Willoughby Ave & Onderdonk Ave,5115.05,40.7098,-73.91727,71,"CREDITCARD, KEY",27,False,5,0,22,0,False,False,False,False,2022-02-05 20:57:46+00:00
877,4034,Hamilton Pl & W 138 St,7920.01,40.821728,-73.952761,71,"CREDITCARD, KEY",27,False,4,1,22,0,False,False,False,False,2022-02-05 23:59:05+00:00
878,4289,31 St & 21 Ave,7202.07,40.77813,-73.90842,71,"CREDITCARD, KEY",27,False,5,0,22,0,False,False,False,False,2022-02-05 23:46:19+00:00
879,4561,Bainbridge Ave & E 193 St,8582.02,40.86389,-73.89246,71,"CREDITCARD, KEY",27,False,5,0,22,0,False,False,False,False,2022-02-05 09:40:46+00:00
880,340,Madison St & Clinton St,5190.07,40.71269042,-73.98776323,71,"CREDITCARD, KEY",27,False,3,1,23,0,False,False,False,False,2022-02-05 23:56:47+00:00
881,3562,Classon Ave & St Marks Ave,4074.03,40.6765198,-73.9596082,71,"CREDITCARD, KEY",27,False,4,0,23,0,False,False,False,False,2022-02-05 23:04:05+00:00
882,3587,Carroll St & Washington Ave,3887.03,40.6686744,-73.9618148,71,"CREDITCARD, KEY",27,False,3,1,23,0,False,False,False,False,2022-02-05 22:33:14+00:00
883,3544,Underhill Ave & Pacific St,4231.04,40.6804836,-73.9646795,71,"CREDITCARD, KEY",27,False,1,2,24,0,False,False,False,False,2022-02-05 23:54:15+00:00
884,3600,31 Ave & Steinway St,6782.01,40.7611488,-73.9170071,71,"CREDITCARD, KEY",27,False,3,0,24,0,False,False,False,False,2022-02-05 23:52:03+00:00
885,3617,28 Ave & 35 St,6951.03,40.7671,-73.9169858,71,"CREDITCARD, KEY",27,False,3,0,24,0,False,False,False,False,2022-02-05 23:39:47+00:00
886,4047,Amsterdam Ave & W 156 St,8104.10,40.832081,-73.942386,71,"CREDITCARD, KEY",27,False,2,1,24,0,False,False,False,False,2022-02-05 23:59:27+00:00
887,4200,E 174 St & Walton Ave,8285.09,40.844811,-73.912042,71,"CREDITCARD, KEY",27,False,2,0,25,0,False,False,False,False,2022-02-05 11:32:47+00:00
888,4635,Grand Concourse & E 161 St,8021.11,40.82713380423556,-73.9227358996868,71,"CREDITCARD, KEY",27,False,2,0,25,0,False,False,False,False,2022-02-05 08:40:04+00:00
889,331,Pike St & Monroe St,5159.04,40.71173107,-73.99193043,71,"CREDITCARD, KEY",27,False,1,0,26,0,False,False,False,False,2022-02-05 23:33:33+00:00
890,3581,Underhill Ave & Lincoln Pl,4042.08,40.6740123,-73.9671457,71,"CREDITCARD, KEY",27,False,1,0,26,0,False,False,False,False,2022-02-05 23:46:03+00:00
891,4348,6 Ave & 21 St,3628.11,40.66016,-73.990974,71,"CREDITCARD, KEY",27,False,1,0,26,0,False,False,False,False,2022-02-05 23:41:24+00:00
892,3745,36 Ave & 31 St,6572.08,40.75651272984955,-73.92957486212252,71,"CREDITCARD, KEY",27,False,0,0,27,0,False,False,False,False,2022-02-05 23:31:19+00:00
893,4153,E 165 St & Fox St,7966.02,40.82394,-73.894025,71,"CREDITCARD, KEY",27,False,0,0,27,0,False,False,False,False,2022-02-05 09:00:18+00:00
894,4184,Southern Blvd & E 174 St,8163.05,40.836733,-73.887931,71,"CREDITCARD, KEY",27,False,0,0,27,0,False,False,False,False,2022-02-05 22:29:28+00:00
895,4283,38 St & 30 Ave,6850.01,40.764174520197685,-73.91583994030952,71,"CREDITCARD, KEY",27,False,0,0,27,0,False,False,False,False,2022-02-05 23:43:34+00:00
896,3335,Union St & 4 Ave,4175.15,40.6772744,-73.98282002,71,"CREDITCARD, KEY",28,False,28,0,0,0,False,False,False,False,2022-02-05 23:59:32+00:00
897,4434,W 190 St & St. Nicholas Ave,8453.14,40.854788,-73.929513,71,"CREDITCARD, KEY",28,False,0,13,0,15,False,False,False,False,2022-02-05 23:59:26+00:00
898,3620,11 St & 43 Ave,6438.04,40.7519071,-73.9479119,71,"CREDITCARD, KEY",28,False,23,1,4,0,False,False,False,False,2022-02-05 19:36:56+00:00
899,4215,Hudson St & W 13 St,6115.06,40.74005708567285,-74.0052741765976,71,"CREDITCARD, KEY",28,False,20,3,5,0,False,False,False,False,2022-02-05 23:39:06+00:00
900,4341,Market St & Henry St,5270.09,40.71310702305908,-73.99446353316307,71,"CREDITCARD, KEY",28,False,18,0,10,0,False,False,False,False,2022-02-05 23:45:37+00:00
901,3378,E 76 St & Park Ave,7128.08,40.773763,-73.96222088,71,"CREDITCARD, KEY",28,False,14,2,12,0,False,False,False,False,2022-02-05 23:47:17+00:00
902,4306,35 St & 23 Ave,7047.07,40.77301508291382,-73.91119033098221,71,"CREDITCARD, KEY",28,False,15,1,12,0,False,False,False,False,2022-02-05 23:06:56+00:00
903,4649,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,311,"CREDITCARD, KEY",28,False,15,1,12,0,False,False,False,False,2022-02-05 21:39:39+00:00
904,270,Adelphi St & Myrtle Ave,4620.02,40.69308257,-73.97178913,71,"CREDITCARD, KEY",28,False,9,4,15,0,False,False,False,False,2022-02-05 23:40:34+00:00
905,3110,Meserole Ave & Manhattan Ave,5666.04,40.72708584,-73.95299117,71,"CREDITCARD, KEY",28,False,7,1,20,0,False,False,False,False,2022-02-05 23:49:11+00:00
906,3093,N 6 St & Bedford Ave,5379.10,40.71745169,-73.95850939,71,"CREDITCARD, KEY",28,False,4,3,21,0,False,False,False,False,2022-02-05 23:55:15+00:00
907,4393,55 St & 5 Ave,3050.03,40.642408,-74.013318,71,"CREDITCARD, KEY",28,False,4,0,24,0,False,False,False,False,2022-02-05 20:46:25+00:00
908,4663,Nevins St & Schermerhorn St,4437.09,40.68737247650719,-73.98176059126854,71,"CREDITCARD, KEY",28,False,3,0,25,0,False,False,False,False,2022-02-05 23:44:01+00:00
909,3582,Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,71,"CREDITCARD, KEY",28,False,1,1,26,0,False,False,False,False,2022-02-05 23:41:49+00:00
910,4639,Creston Ave & E 178 St,8379.07,40.850885,-73.906469,71,"CREDITCARD, KEY",28,False,1,1,26,0,False,False,False,False,2022-02-05 22:33:05+00:00
911,315,South St & Gouverneur Ln,4953.04,40.70355377,-74.00670227,71,"CREDITCARD, KEY",29,False,28,0,1,0,False,False,False,False,2022-02-05 23:53:21+00:00
912,3069,Lorimer St & Broadway,4965.01,40.70411791,-73.94818595,71,"CREDITCARD, KEY",29,False,27,1,1,0,False,False,False,False,2022-02-05 22:38:40+00:00
913,3502,Lexington Ave & E 111 St,7567.06,40.7954121,-73.9441232,71,"CREDITCARD, KEY",29,False,26,1,2,0,False,False,False,False,2022-02-05 23:28:49+00:00
914,3506,Lexington Ave & E 120 St,7652.04,40.8013066,-73.9398167,71,"CREDITCARD, KEY",29,False,26,1,2,0,False,False,False,False,2022-02-05 23:43:48+00:00
915,4076,E 150 St & Gerard Ave,7906.13,40.820089,-73.928947,71,"CREDITCARD, KEY",29,False,26,0,3,0,False,False,False,False,2022-02-05 22:10:57+00:00
916,4496,Jerome Ave & W 177 St,8362.09,40.850121,-73.910765,71,"CREDITCARD, KEY",29,False,26,0,3,0,False,False,False,False,2022-02-05 18:54:40+00:00
917,4436,Park Cir & East Dr,3344.02,40.651566,-73.972212,71,"CREDITCARD, KEY",29,False,24,1,4,0,False,False,False,False,2022-02-05 23:21:50+00:00
918,3243,E 58 St & 1 Ave (NE Corner),6682.03,40.75892386377695,-73.96226227283478,71,"CREDITCARD, KEY",29,False,24,0,5,0,False,False,False,False,2022-02-05 23:27:24+00:00
919,264,Maiden Ln & Pearl St,5065.10,40.70706456,-74.00731853,71,"CREDITCARD, KEY",29,False,23,0,6,0,False,False,False,False,2022-02-05 21:49:50+00:00
920,412,Forsyth St & Canal St,5270.07,40.7158155,-73.99422366,71,"CREDITCARD, KEY",29,False,20,3,6,0,False,False,False,False,2022-02-05 23:54:33+00:00
921,4331,48 St & 37 Ave,6435.02,40.751555,-73.915026,71,"CREDITCARD, KEY",29,False,21,0,8,0,False,False,False,False,2022-02-05 22:10:07+00:00
922,4290,20 Ave & 38 St,7196.04,40.777112,-73.902382,71,"CREDITCARD, KEY",29,False,20,0,9,0,False,False,False,False,2022-02-05 22:37:42+00:00
923,4447,Isham St & Broadway,8665.09,40.86788,-73.919685,71,"CREDITCARD, KEY",29,False,19,1,9,0,False,False,False,False,2022-02-05 23:46:00+00:00
924,4591,Dock St & Front St,4903.09,40.702709,-73.99253,71,"CREDITCARD, KEY",29,False,19,1,9,0,False,False,False,False,2022-02-05 23:20:29+00:00
925,3369,E 82 St & East End Ave,7049.04,40.7724607,-73.9468208,71,"CREDITCARD, KEY",29,False,15,4,10,0,False,False,False,False,2022-02-05 23:55:16+00:00
926,3708,W 13 St & 5 Ave,5947.04,40.735445,-73.99431,71,"CREDITCARD, KEY",29,False,18,0,11,0,False,False,False,False,2022-02-05 23:42:08+00:00
927,3998,W 135 St & Lenox Terrace Pl,7832.04,40.813619,-73.939336,71,"CREDITCARD, KEY",29,False,17,1,11,0,False,False,False,False,2022-02-05 20:16:48+00:00
928,385,E 55 St & 2 Ave,6650.07,40.75797322,-73.96603308,71,"CREDITCARD, KEY",29,False,13,3,13,0,False,False,False,False,2022-02-05 23:57:51+00:00
929,512,W 29 St & 9 Ave,6416.06,40.7500727,-73.99839279,71,"CREDITCARD, KEY",29,False,12,4,13,0,False,False,False,False,2022-02-05 23:54:44+00:00
930,4376,Church Ave & McDonald Ave,3090.06,40.642809,-73.979239,71,"CREDITCARD, KEY",29,False,16,0,13,0,False,False,False,False,2022-02-05 23:16:41+00:00
931,3825,Broadway & Furman Ave,4244.06,40.68139,-73.90756,71,"CREDITCARD, KEY",29,False,14,0,15,0,False,False,False,False,2022-02-05 16:14:53+00:00
932,3254,Soissons Landing,4590.01,40.69231660719192,-74.01486575603485,71,"CREDITCARD, KEY",29,False,10,2,17,0,False,False,False,False,2022-02-05 21:30:52+00:00
933,3501,E 118 St & Madison Ave,7640.04,40.8014866,-73.9442507,71,"CREDITCARD, KEY",29,False,12,0,17,0,False,False,False,False,2022-02-05 23:07:58+00:00
934,342,Columbia St & Rivington St,5365.02,40.71739973,-73.98016555,71,"CREDITCARD, KEY",29,False,4,4,21,0,False,False,False,False,2022-02-05 23:42:16+00:00
935,3081,Graham Ave & Grand St,5178.06,40.711863,-73.944024,71,"CREDITCARD, KEY",29,False,6,2,21,0,False,False,False,False,2022-02-05 23:50:41+00:00
936,3313,6 Ave & 12 St,3803.05,40.6663181,-73.9854617,71,"CREDITCARD, KEY",29,False,4,2,23,0,False,False,False,False,2022-02-05 23:41:55+00:00
937,3423,West Drive & Prospect Park West,3651.04,40.6610633719006,-73.97945255041122,71,"CREDITCARD, KEY",29,False,4,2,23,0,False,False,False,False,2022-02-05 23:58:06+00:00
938,4329,35 St & 30 Ave,6887.03,40.76547569244953,-73.91811579465866,71,"CREDITCARD, KEY",29,False,5,1,23,0,False,False,False,False,2022-02-05 23:47:23+00:00
939,480,W 53 St & 10 Ave,6890.01,40.76669671,-73.99061728,71,"CREDITCARD, KEY",29,False,5,0,24,0,False,False,False,False,2022-02-05 23:37:26+00:00
940,3346,Berkeley Pl & 7 Ave,4051.01,40.675146838709786,-73.97523209452629,71,"CREDITCARD, KEY",29,False,4,1,24,0,False,False,False,False,2022-02-05 23:36:55+00:00
941,3563,28 St & 36 Ave,6614.01,40.757186,-73.932719,71,"CREDITCARD, KEY",29,False,5,0,24,0,False,False,False,False,2022-02-05 23:28:01+00:00
942,3664,North Moore St & Greenwich St,5470.12,40.72019521437465,-74.0103006362915,71,"CREDITCARD, KEY",29,False,4,0,24,1,False,False,False,False,2022-02-05 23:55:44+00:00
943,3688,2 Ave & E 55 St,6650.08,40.757920208794026,-73.96638214588165,71,"CREDITCARD, KEY",29,False,4,1,24,0,False,False,False,False,2022-02-05 23:51:42+00:00
944,3537,Carlton Ave & Dean St,4199.12,40.6809741,-73.9710097,71,"CREDITCARD, KEY",29,False,3,1,25,0,False,False,False,False,2022-02-05 23:54:55+00:00
945,3842,Bushwick Ave & Dekalb Ave,4680.05,40.69502,-73.92825,71,"CREDITCARD, KEY",29,False,4,0,25,0,False,False,False,False,2022-02-05 22:59:26+00:00
946,3569,Franklin Ave & St Marks Ave,4107.05,40.6758324,-73.9561677,71,"CREDITCARD, KEY",29,False,3,0,26,0,False,False,False,False,2022-02-05 23:14:55+00:00
947,3836,Bushwick Ave & Linden St,4600.09,40.69146,-73.92146,71,"CREDITCARD, KEY",29,False,3,0,26,0,False,False,False,False,2022-02-05 23:16:16+00:00
